header.stamp,header.frame_id,cr7_pos,cr7_force,cr7_vel,topic
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=161262630)",,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=161302451)",,[ 0.01632738 -0.80494539  0.37883025 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=171469873)",,[ 0.01686022 -0.80495998  0.37821836 -2.98811716 -0.69298505 -1.60769094],[0. 0. 0. 0. 0. 0.],"[ 1.94053941e-02  1.92549741e-03 -4.50820745e-02  6.56570900e-05
  7.84831632e-06  2.17075072e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=171522275)",,[ 0.01632716 -0.80494561  0.37882966 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=181655174)",,[ 0.0172082  -0.80489241  0.3771626  -2.98870197 -0.69143254 -1.60650625],[0. 0. 0. 0. 0. 0.],"[ 3.22189953e-02  5.64341841e-03 -9.38298979e-02  1.38526454e-04
  3.52018684e-05  7.28553738e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=181688985)",,[ 0.01632743 -0.80494591  0.37882893 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=191822945)",,[ 0.01745123 -0.80485139  0.37652823 -2.98907693 -0.69050558 -1.60574532],[0. 0. 0. 0. 0. 0.],"[ 2.35663727e-02  4.04168348e-03 -6.05939690e-02  8.97437682e-05
  2.36233692e-05  4.93726823e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=191859486)",,[ 0.01632776 -0.80494634  0.37882786 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=201999726)",,[ 0.01766991 -0.804807    0.3759883  -2.98934335 -0.689684   -1.60518796],[0. 0. 0. 0. 0. 0.],"[ 1.92787082e-02  4.03793828e-03 -4.87052341e-02  7.48733185e-05
  1.50831691e-05  3.30251819e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=202025477)",,[ 0.01632791 -0.8049464   0.37882772 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=212157247)",,[ 0.01783507 -0.80476709  0.375537   -2.98952449 -0.68898338 -1.60482928],[0. 0. 0. 0. 0. 0.],"[ 1.60688472e-02  3.93479228e-03 -4.44070441e-02  6.96771956e-05
  1.10687231e-05  2.32788398e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=212235580)",,[ 0.01632756 -0.80494604  0.37882859 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=222488864)",,[ 0.01795683 -0.80473586  0.37516    -2.98966566 -0.68839764 -1.60457466],[0. 0. 0. 0. 0. 0.],"[ 1.15020234e-02  2.79274490e-03 -3.61926960e-02  5.61840481e-05
  8.21399389e-06  1.54067001e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=222525636)",,[ 0.01632736 -0.80494619  0.37882819 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=232657885)",,[ 0.01803239 -0.80472658  0.37489802 -2.9897835  -0.68801257 -1.60439221],[0. 0. 0. 0. 0. 0.],"[ 7.10299423e-03  5.98760774e-04 -2.44555568e-02  3.54124225e-05
  7.40174002e-06  1.02203047e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=232705297)",,[ 0.01632735 -0.80494604  0.37882857 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=242864208)",,[ 0.01807682 -0.80472756  0.37475466 -2.98985441 -0.68781317 -1.60427992],[0. 0. 0. 0. 0. 0.],"[ 3.49045548e-03 -1.31759078e-04 -1.09752943e-02  1.52688940e-05
  3.67968334e-06  5.36658394e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=242898519)",,[ 0.01632788 -0.80494622  0.37882994 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=253033738)",,[ 0.01808399 -0.8047299   0.37472716 -2.98987538 -0.6877786  -1.60424881],[0. 0. 0. 0. 0. 0.],"[ 4.02125984e-04 -2.08400311e-04 -1.86816645e-03  2.34010253e-06
  1.31997256e-06  1.41207156e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=253062350)",,[ 0.01632797 -0.80494573  0.37882994 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=263209160)",,[ 0.01806452 -0.80473518  0.37475464 -2.98987316 -0.68782556 -1.60426693],[0. 0. 0. 0. 0. 0.],"[-2.47912127e-03 -6.29319316e-04  3.56484503e-03 -6.00116914e-06
 -2.30699144e-07 -2.32383396e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=263277483)",,[ 0.01632804 -0.80494552  0.37883006 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=273454814)",,[ 0.01800443 -0.80474351  0.37484545 -2.98984346 -0.68796406 -1.60435384],[0. 0. 0. 0. 0. 0.],"[-6.33474796e-03 -8.23626011e-04  9.76918878e-03 -1.48689831e-05
 -2.01993585e-06 -7.18366096e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=273507326)",,[ 0.01632761 -0.80494593  0.37882889 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=283655196)",,[ 0.01792701 -0.80475223  0.37499186 -2.9897948  -0.68817921 -1.6044731 ],[0. 0. 0. 0. 0. 0.],"[-7.68448248e-03 -9.32309630e-04  1.52729238e-02 -2.26169028e-05
 -3.09891143e-06 -8.70881241e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=283738510)",,[ 0.01632756 -0.80494613  0.37882874 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=293888490)",,[ 0.017844   -0.80476392  0.37520598 -2.98972811 -0.68849316 -1.60460603],[0. 0. 0. 0. 0. 0.],"[-7.50256604e-03 -1.05274583e-03  2.01945179e-02 -2.96811612e-05
 -3.80531301e-06 -8.10574642e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=293914211)",,[ 0.01632749 -0.80494607  0.37882854 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=304044850)",,[ 0.01776277 -0.80477545  0.37543688 -2.9896634  -0.68882948 -1.60473284],[0. 0. 0. 0. 0. 0.],"[-8.34282372e-03 -1.20031444e-03  2.34739566e-02 -3.43904391e-05
 -3.75090390e-06 -8.72705628e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=304101352)",,[ 0.01632742 -0.80494556  0.37882842 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=314257073)",,[ 0.01766816 -0.80479038  0.37569802 -2.98959954 -0.68921241 -1.60487066],[0. 0. 0. 0. 0. 0.],"[-9.61606142e-03 -1.54525758e-03  2.64198961e-02 -3.89378802e-05
 -3.55228539e-06 -9.84256167e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=314306825)",,[ 0.01632752 -0.80494598  0.37882865 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=324454605)",,[ 0.01756109 -0.80480942  0.3759777  -2.98953306 -0.6896277  -1.60502362],[0. 0. 0. 0. 0. 0.],"[-1.08840230e-02 -1.96276900e-03  2.82115725e-02 -4.21009739e-05
 -3.63773008e-06 -1.12288953e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=324494666)",,[ 0.01632736 -0.80494618  0.37882819 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=334644777)",,[ 0.01744345 -0.80482967  0.37625687 -2.98946489 -0.6900444  -1.60519186],[0. 0. 0. 0. 0. 0.],"[-1.18623090e-02 -1.96297858e-03  2.78647870e-02 -4.16562873e-05
 -3.95367421e-06 -1.26539610e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=334713170)",,[ 0.01632746 -0.8049465   0.3788288  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=344877720)",,[ 0.01732839 -0.80484772  0.37652596 -2.98939492 -0.6904447  -1.60536015],[0. 0. 0. 0. 0. 0.],"[-1.12379251e-02 -1.78140763e-03  2.65993587e-02 -3.97351586e-05
 -3.98153803e-06 -1.20725338e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=344962733)",,[ 0.01632834 -0.80494653  0.37882932 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=355175016)",,[ 0.01721646 -0.80486659  0.37679598 -2.98932667 -0.69084806 -1.60552279],[0. 0. 0. 0. 0. 0.],"[-1.00435185e-02 -1.73541199e-03  2.38388374e-02 -3.58718079e-05
 -3.31273402e-06 -1.06789072e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=355227138)",,[ 0.0163278  -0.80494583  0.3788293  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=365417290)",,[ 0.01712921 -0.80488243  0.37700901 -2.98926913 -0.69116925 -1.6056533 ],[0. 0. 0. 0. 0. 0.],"[-8.51638142e-03 -1.53384707e-03  2.09931487e-02 -3.17736599e-05
 -3.33898124e-06 -9.16833905e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=365461052)",,[ 0.0163272  -0.80494547  0.37882966 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=375648963)",,[ 0.01705641 -0.80489498  0.37719159 -2.98921784 -0.69144371 -1.60576441],[0. 0. 0. 0. 0. 0.],"[-7.15327247e-03 -1.22330580e-03  1.78981292e-02 -2.70411935e-05
 -2.94676224e-06 -7.72081729e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=375694805)",,[ 0.01632676 -0.804946    0.37882856 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=385877217)",,[ 0.01698192 -0.80490575  0.37737306 -2.98916313 -0.6917148  -1.60588056],[0. 0. 0. 0. 0. 0.],"[-6.78318603e-03 -9.44694881e-04  1.64979714e-02 -2.47625715e-05
 -3.08721797e-06 -7.44271994e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=385925888)",,[ 0.01632726 -0.80494623  0.37882806 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=396115360)",,[ 0.01691146 -0.80491489  0.37753592 -2.98911452 -0.69195718 -1.60598905],[0. 0. 0. 0. 0. 0.],"[-7.03060347e-03 -9.03241099e-04  1.63124373e-02 -2.43737728e-05
 -2.85656592e-06 -7.72007891e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=396169622)",,[ 0.01632823 -0.80494675  0.37882862 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=406363185)",,[ 0.01684075 -0.80492295  0.37770779 -2.98906267 -0.69221104 -1.60609933],[0. 0. 0. 0. 0. 0.],"[-7.06650311e-03 -7.69097045e-04  1.74207560e-02 -2.57722203e-05
 -3.23346521e-06 -7.75528957e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=406411876)",,[ 0.01632834 -0.80494615  0.37882888 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=416591138)",,[ 0.0167736  -0.80492988  0.37788617 -2.98900549 -0.69247203 -1.60620976],[0. 0. 0. 0. 0. 0.],"[-6.73022109e-03 -6.95588268e-04  1.78984217e-02 -2.63112482e-05
 -3.46071729e-06 -7.40637468e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=416639079)",,[ 0.01632757 -0.80494548  0.37882832 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=426829872)",,[ 0.01670684 -0.80493545  0.37806349 -2.98895145 -0.69272968 -1.60631659],[0. 0. 0. 0. 0. 0.],"[-6.65612974e-03 -5.39273222e-04  1.76848529e-02 -2.58184965e-05
 -3.30489046e-06 -7.22994702e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=426889254)",,[ 0.01632692 -0.80494571  0.37882887 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=437083515)",,[ 0.01663324 -0.80494079  0.37824306 -2.9888924  -0.69299057 -1.60643638],[0. 0. 0. 0. 0. 0.],"[-6.62149610e-03 -4.90428578e-04  1.59109906e-02 -2.32805841e-05
 -3.23906345e-06 -7.42078373e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=437142708)",,[ 0.01632691 -0.80494585  0.37882897 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=447340860)",,[ 0.01657184 -0.80494494  0.37838444 -2.98884587 -0.69319581 -1.60653494],[0. 0. 0. 0. 0. 0.],"[-6.03599957e-03 -4.18521436e-04  1.38773982e-02 -2.02771241e-05
 -2.79787865e-06 -6.78697837e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=447388252)",,[ 0.01632691 -0.80494586  0.37882898 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=457572794)",,[ 0.01651993 -0.80494938  0.37850314 -2.98880663 -0.69337033 -1.60661817],[0. 0. 0. 0. 0. 0.],"[-5.09138361e-03 -4.67519523e-04  1.15537772e-02 -1.71531554e-05
 -2.32250742e-06 -5.71398978e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=457599765)",,[ 0.01632766 -0.80494583  0.37882915 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=467724954)",,[ 0.01647725 -0.804954    0.37859737 -2.98877619 -0.69351098 -1.60668545],[0. 0. 0. 0. 0. 0.],"[-4.15907267e-03 -4.42593782e-04  9.26529902e-03 -1.38942341e-05
 -1.73859232e-06 -4.61431390e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=467762226)",,[ 0.01632773 -0.80494579  0.37882926 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=478001799)",,[ 0.01643778 -0.80495781  0.37868289 -2.98874791 -0.69363796 -1.60674811],[0. 0. 0. 0. 0. 0.],"[-3.48763917e-03 -2.95269513e-04  7.50462407e-03 -1.11295888e-05
 -1.53109719e-06 -3.94132197e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=478200917)",,[ 0.01632759 -0.80494595  0.37882883 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=488403099)",,[ 0.01640756 -0.80496035  0.3787451  -2.988726   -0.69373009 -1.60679686],[0. 0. 0. 0. 0. 0.],"[-2.96350470e-03 -2.58359009e-04  6.03699801e-03 -9.02446138e-06
 -1.29850643e-06 -3.39620761e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=488452291)",,[ 0.01632753 -0.80494601  0.37882867 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=498594031)",,[ 0.01638345 -0.80496214  0.37879321 -2.98870949 -0.69380103 -1.60683496],[0. 0. 0. 0. 0. 0.],"[-2.31733146e-03 -1.57962113e-04  4.67255046e-03 -6.93323477e-06
 -1.02381372e-06 -2.65369884e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=498632473)",,[ 0.01632767 -0.80494659  0.37882896 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=508775503)",,[ 0.01636489 -0.80496314  0.37883336 -2.98869476 -0.69385947 -1.60686581],[0. 0. 0. 0. 0. 0.],"[-1.81144777e-03 -8.95227942e-05  3.87800242e-03 -5.68369127e-06
 -9.09808911e-07 -2.10529326e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=508806144)",,[ 0.01632768 -0.80494664  0.37882898 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=518952344)",,[ 0.01634718 -0.80496343  0.37887006 -2.98868163 -0.69391154 -1.60689435],[0. 0. 0. 0. 0. 0.],"[-1.55692797e-03 -2.35163368e-05  3.32357813e-03 -4.76195568e-06
 -7.66994691e-07 -1.76909654e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=518994325)",,[ 0.01632771 -0.80494589  0.37882915 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=529147716)",,[ 0.01633141 -0.8049625   0.37889949 -2.98867092 -0.69395099 -1.60691936],[0. 0. 0. 0. 0. 0.],"[-1.54130835e-03  1.02921188e-04  2.96503090e-03 -3.97151190e-06
 -6.77324271e-07 -1.76493396e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=529178037)",,[ 0.01632716 -0.8049451   0.37882923 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=539312266)",,[ 0.01631576 -0.80496097  0.37892715 -2.98866023 -0.69398698 -1.60694458],[0. 0. 0. 0. 0. 0.],"[-1.58021261e-03  1.65113417e-04  2.71646689e-03 -3.52480120e-06
 -6.62107643e-07 -1.84520210e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=539337918)",,[ 0.01632714 -0.80494559  0.37882959 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=549474257)",,[ 0.01629989 -0.80495929  0.37895295 -2.98865036 -0.69402016 -1.60696942],[0. 0. 0. 0. 0. 0.],"[-1.58607053e-03  1.73569957e-04  2.53830618e-03 -3.27786390e-06
 -6.68323529e-07 -1.88364820e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=549518399)",,[ 0.01632714 -0.80494562  0.37882961 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=559672269)",,[ 0.01628586 -0.80495809  0.37897431 -2.98864224 -0.69404799 -1.606991  ],[0. 0. 0. 0. 0. 0.],"[-1.39830620e-03  1.22892760e-04  2.06165278e-03 -2.67675670e-06
 -5.30207805e-07 -1.64908501e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=559725542)",,[ 0.0163275  -0.80494599  0.37882873 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=569867541)",,[ 0.01627458 -0.80495701  0.37899147 -2.98863573 -0.69407021 -1.60700836],[0. 0. 0. 0. 0. 0.],"[-9.62802116e-04  1.00679673e-04  1.43391859e-03 -1.84447087e-06
 -3.54040876e-07 -1.12690885e-06]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=569914023)",,[ 0.01632753 -0.80494601  0.37882867 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=580098995)",,[ 0.01626763 -0.80495621  0.37900211 -2.98863173 -0.69408377 -1.60701894],[0. 0. 0. 0. 0. 0.],"[-6.34060377e-04  7.33200738e-05  9.84591884e-04 -1.28720443e-06
 -2.37025177e-07 -7.23117992e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=580122326)",,[ 0.01632707 -0.8049459   0.37882889 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=590256976)",,[ 0.01626387 -0.80495571  0.37900756 -2.9886291  -0.69409067 -1.60702517],[0. 0. 0. 0. 0. 0.],"[-3.23718736e-04  5.25351032e-05  4.90564081e-04 -6.41426558e-07
 -1.90008202e-07 -3.97390553e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=590302017)",,[ 0.0163275  -0.80494601  0.37882868 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=600479468)",,[ 0.01626267 -0.80495554  0.37900946 -2.98862855 -0.69409304 -1.60702679],[0. 0. 0. 0. 0. 0.],"[-8.89939394e-05  1.46254295e-05  1.59712333e-04 -2.14387670e-07
 -2.76940446e-08 -7.86561435e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=600545101)",,[ 0.01632753 -0.80494601  0.37882866 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=610746093)",,[ 0.01626325 -0.80495541  0.37900854 -2.98862836 -0.69409177 -1.60702636],[0. 0. 0. 0. 0. 0.],"[ 8.68276527e-05  1.51620837e-05 -1.06488782e-04  1.60075147e-07
  6.69725561e-10  9.67463454e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=610796895)",,[ 0.01632812 -0.80494671  0.37882872 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=620987107)",,[ 0.01626422 -0.8049553   0.37900656 -2.98862871 -0.69408887 -1.60702513],[0. 0. 0. 0. 0. 0.],"[ 1.03483707e-04  8.43710375e-06 -2.03626386e-04  2.96149160e-07
  2.98091619e-08  1.09789758e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=621058229)",,[ 0.01632769 -0.8049462   0.37882868 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=631294823)",,[ 0.01626559 -0.80495516  0.37900321 -2.98862939 -0.69408406 -1.6070233 ],[0. 0. 0. 0. 0. 0.],"[ 1.09972105e-04  1.26460939e-05 -3.39493833e-04  4.89422587e-07
  4.30353586e-08  1.04169226e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=631396767)",,[ 0.0163273  -0.8049457   0.37882949 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=641599480)",,[ 0.01626715 -0.80495497  0.37899839 -2.98863046 -0.6940771  -1.60702106],[0. 0. 0. 0. 0. 0.],"[ 1.41757845e-04  1.54913824e-05 -5.15108999e-04  7.42135870e-07
  7.52564774e-08  1.27874704e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591407, nanosec=641696844)",,[ 0.01632695 -0.80494568  0.37882908 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
