header.stamp,header.frame_id,cr7_pos,cr7_force,cr7_vel,topic
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=197284295)",,[-0.00696103 -0.61686073  0.40813617  2.25003207  0.57242285  0.87347759],[0. 0. 0. 0. 0. 0.],"[-4.50958314e-02 -9.46398382e-03 -3.01415445e-03 -9.38235569e-06
  3.82080950e-05  2.75048820e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=197316126)",,[-0.00754865 -0.61704627  0.40819702  2.25035166  0.57287613  0.87749443],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=207452612)",,[-0.00741214 -0.61696459  0.40811917  2.25030796  0.57274895  0.87644668],[0. 0. 0. 0. 0. 0.],"[-4.47678684e-02 -1.06703236e-02 -1.20616022e-03 -1.04730025e-05
  3.90368970e-05  2.79947194e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=207479853)",,[-0.00798588 -0.61716867  0.40820284  2.25085369  0.57329514  0.88083936],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=217595848)",,[-0.00785031 -0.61707828  0.40811195  2.25068751  0.57310874  0.87953787],[0. 0. 0. 0. 0. 0.],"[-4.38023958e-02 -1.11550072e-02 -6.55450265e-04 -5.40414543e-06
  4.75554869e-05  2.85494999e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=217629950)",,[-0.008379   -0.61729408  0.40821652  2.25141064  0.57370249  0.8839608 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=227748064)",,[-0.00825718 -0.61719262  0.40811415  2.25120858  0.57350027  0.88266998],[0. 0. 0. 0. 0. 0.],"[-4.10036804e-02 -1.16030496e-02  3.94652662e-04 -2.30439451e-06
  6.17720323e-05  2.84939842e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=227769775)",,[-0.00876362 -0.61742491  0.40823745  2.25192504  0.57403073  0.88698949],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=237880889)",,[-0.00864789 -0.6173102   0.40812683  2.25176606  0.57387113  0.88562728],[0. 0. 0. 0. 0. 0.],"[-3.83355660e-02 -1.14914458e-02  1.07074682e-03  3.34573088e-06
  5.77178111e-05  2.61787075e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=237901680)",,[-0.00912921 -0.61755043  0.40826847  2.2524738   0.5743044   0.88992429],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=248041336)",,[-0.00904046 -0.61743895  0.40814529  2.25235506  0.57420534  0.88866245],[0. 0. 0. 0. 0. 0.],"[-3.47061380e-02 -1.15758017e-02  2.00811885e-03  4.72066732e-06
  5.19265888e-05  2.41887070e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=248065647)",,[-0.00931444 -0.6176119   0.40828257  2.25274684  0.57444269  0.89140145],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=258178971)",,[-0.00936121 -0.61755495  0.40818969  2.25285042  0.57446428  0.89129844],[0. 0. 0. 0. 0. 0.],"[-3.15523864e-02 -1.14365754e-02  4.76359664e-03  5.36739836e-06
  4.79020433e-05  2.33029653e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=258199002)",,[-0.00976402 -0.61775104  0.40830686  2.25335479  0.57484425  0.89491876],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=268312857)",,[-0.00968928 -0.61767781  0.40825863  2.25330572  0.57478425  0.89397887],[0. 0. 0. 0. 0. 0.],"[-3.40929548e-02 -1.25034380e-02  6.71778043e-03 -9.85181837e-07
  5.09320690e-05  2.54272822e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=268346148)",,[-0.01026019 -0.61788916  0.408326    2.25384478  0.57523384  0.89857046],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=278463973)",,[-0.01008139 -0.61780687  0.40830918  2.25377011  0.57509477  0.89717809],[0. 0. 0. 0. 0. 0.],"[-3.98060870e-02 -1.29111981e-02  4.97529481e-03 -1.40487691e-06
  4.94904731e-05  2.95142861e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=278493014)",,[-0.01078548 -0.61802488  0.40833423  2.25429218  0.57573425  0.9023619 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=288608579)",,[-0.01049363 -0.6179367   0.40834108  2.25415643  0.57544308  0.90060454],[0. 0. 0. 0. 0. 0.],"[-4.16392607e-02 -1.28685987e-02  2.69915620e-03 -8.08957245e-06
  4.72293260e-05  3.22285761e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=288630480)",,[-0.01128177 -0.61814794  0.40831965  2.25458631  0.57628276  0.90585932],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=298741604)",,[-0.01093825 -0.61806676  0.40835233  2.2545197   0.57589006  0.90416803],[0. 0. 0. 0. 0. 0.],"[-4.43691032e-02 -1.29571269e-02  6.19384571e-04 -1.65120362e-05
  5.15069131e-05  3.40142581e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=298767075)",,[-0.01175501 -0.61827031  0.40828071  2.25472925  0.57685523  0.9091428 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=308877100)",,[-0.0113935  -0.61818717  0.40834364  2.25475478  0.57640901  0.9075453 ],[0. 0. 0. 0. 0. 0.],"[-4.46001877e-02 -1.16425295e-02 -7.35449191e-04 -3.01415526e-05
  4.53203162e-05  3.19566701e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=308913891)",,[-0.01214444 -0.61838746  0.40825307  2.25495639  0.57742038  0.91204255],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=319029606)",,[-0.01187407 -0.61831233  0.40832467  2.25486903  0.57706552  0.91087067],[0. 0. 0. 0. 0. 0.],"[-4.19908840e-02 -1.12849038e-02 -1.64683880e-03 -4.24555342e-05
  4.33562337e-05  2.88689348e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=319054967)",,[-0.01232765 -0.61844688  0.40824402  2.25505907  0.57766573  0.91342346],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=329167661)",,[-0.01224639 -0.61842473  0.40832676  2.25497849  0.57769278  0.9135437 ],[0. 0. 0. 0. 0. 0.],"[-3.60987939e-02 -1.12092819e-02  8.68145306e-04 -4.36000845e-05
  4.47311647e-05  2.55183664e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=329194902)",,[-0.0126523  -0.61856414  0.40824446  2.25534866  0.57812603  0.91597961],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=339312607)",,[-0.01256915 -0.61853127  0.40834339  2.25512249  0.57825593  0.9158389 ],[0. 0. 0. 0. 0. 0.],"[-3.26491447e-02 -1.09182478e-02  1.71828233e-03 -3.61539850e-05
  4.49071249e-05  2.21733032e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=339335658)",,[-0.01290801 -0.61866864  0.40826421  2.25571425  0.57851533  0.91809209],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=349447192)",,[-0.01284551 -0.61863118  0.40835349  2.25541203  0.57870277  0.91805182],[0. 0. 0. 0. 0. 0.],"[-2.69054116e-02 -9.80626161e-03  9.78004025e-04 -1.86225830e-05
  4.54021164e-05  1.96955515e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=349478444)",,[-0.01316087 -0.61877512  0.40829029  2.25626033  0.57899207  0.92030363],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=359598699)",,[-0.01307695 -0.61872474  0.40835706  2.2558251   0.57906373  0.91994374],[0. 0. 0. 0. 0. 0.],"[-2.30991159e-02 -9.39399649e-03  1.31231300e-04 -6.57074291e-06
  5.06610618e-05  1.63102617e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=359631470)",,[-0.01346487 -0.61887945  0.40829787  2.25672873  0.57950367  0.92274078],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=369750515)",,[-0.01332191 -0.61882297  0.40834435  2.25636033  0.57943082  0.92186315],[0. 0. 0. 0. 0. 0.],"[-2.56016917e-02 -9.84540198e-03 -1.81206291e-03 -2.07830451e-06
  5.95501876e-05  1.67842648e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=369786527)",,[-0.01377508 -0.61896356  0.40828444  2.25710098  0.58004637  0.92509104],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=379922432)",,[-0.01364097 -0.61892627  0.40831202  2.25695837  0.57986696  0.92420572],[0. 0. 0. 0. 0. 0.],"[-2.85872226e-02 -9.15141259e-03 -2.87338620e-03 -5.86286278e-06
  5.82482643e-05  1.84043195e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=379945332)",,[-0.01406754 -0.61902576  0.40824381  2.25728497  0.58059926  0.92715327],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=390071698)",,[-0.01392705 -0.61900356  0.4082726   2.25733957  0.58029532  0.92630676],[0. 0. 0. 0. 0. 0.],"[-2.81962335e-02 -7.67560403e-03 -4.02883383e-03 -1.69989768e-05
  4.90256570e-05  1.87938810e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=390108579)",,[-0.01419472 -0.61905291  0.40821987  2.25736436  0.58087263  0.92806065],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=400242735)",,[-0.0142006  -0.61906718  0.40822489  2.25755106  0.58078266  0.92819048],[0. 0. 0. 0. 0. 0.],"[-2.65130685e-02 -6.06394466e-03 -4.75314407e-03 -2.86898340e-05
  4.16209250e-05  1.72351669e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=400273206)",,[-0.01443379 -0.6191095   0.40815943  2.2576181   0.58158974  0.92994738],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=410399301)",,[-0.01445854 -0.61911982  0.4081701   2.25767615  0.5813069   0.92973395],[0. 0. 0. 0. 0. 0.],"[-2.56629859e-02 -5.21431578e-03 -5.91771714e-03 -3.63401743e-05
  4.26129613e-05  1.50953678e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=410433282)",,[-0.01460343 -0.61915775  0.40809348  2.25802664  0.5824728   0.93163306],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=420561707)",,[-0.01469281 -0.6191617   0.40809361  2.25794372  0.58201091  0.93133684],[0. 0. 0. 0. 0. 0.],"[-2.23563350e-02 -3.99492323e-03 -7.72271006e-03 -4.31948062e-05
  6.20668412e-05  1.41994735e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=420591649)",,[-0.0147221  -0.61919844  0.40802864  2.25847793  0.58340099  0.93305398],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=430708253)",,[-0.01486557 -0.61919684  0.40802838  2.25832464  0.58286208  0.9327704 ],[0. 0. 0. 0. 0. 0.],"[-1.63300904e-02 -3.54643948e-03 -6.15609285e-03 -5.02869112e-05
  7.79491060e-05  1.18899738e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=430738135)",,[-0.01480213 -0.61921964  0.4079484   2.25876638  0.58432072  0.93405997],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=440872030)",,[-0.01496527 -0.61922792  0.40797795  2.25871599  0.58379077  0.93397405],[0. 0. 0. 0. 0. 0.],"[-9.42590715e-03 -2.91934642e-03 -5.06032659e-03 -5.53619017e-05
  8.02906114e-05  9.47824185e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=440897451)",,[-0.01485758 -0.61922013  0.40783977  2.25882229  0.58520894  0.93469407],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=451024926)",,[-0.01502176 -0.61924362  0.40791332  2.25898997  0.58478372  0.93486198],[0. 0. 0. 0. 0. 0.],"[-4.26105398e-03 -1.08111106e-03 -6.30920534e-03 -6.06172103e-05
  6.66108271e-05  6.21353097e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=451060157)",,[-0.01486549 -0.61921344  0.40778008  2.25880459  0.58562303  0.93483798],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=461211384)",,[-0.01503265 -0.61924187  0.40783253  2.25902896  0.58563771  0.93533686],[0. 0. 0. 0. 0. 0.],"[-4.12175584e-04  2.21746422e-04 -8.29736982e-03 -6.72916815e-05
  5.02562595e-05  4.30084187e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=461241265)",,[-0.01487008 -0.61919098  0.40764348  2.2586493   0.58638283  0.93491877],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=471359700)",,[-0.0150022  -0.61922913  0.40773342  2.25888723  0.58640972  0.93554394],[0. 0. 0. 0. 0. 0.],"[ 3.34125967e-03  1.48437159e-03 -1.05577576e-02 -6.92248755e-05
  3.40178559e-05  2.36147785e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=471392451)",,[-0.01480648 -0.61914158  0.4075      2.25840516  0.58700861  0.93440801],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=481529246)",,[-0.01494552 -0.61920114  0.40761142  2.25864714  0.58707096  0.93535103],[0. 0. 0. 0. 0. 0.],"[ 6.10241245e-03  3.22002741e-03 -1.27427024e-02 -6.46961896e-05
  2.27591772e-05 -1.24248694e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=481559657)",,[-0.01468296 -0.61907399  0.40736473  2.25811539  0.58744265  0.93336291],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=491687443)",,[-0.01485442 -0.61915084  0.4074749   2.25834489  0.58763165  0.93462866],[0. 0. 0. 0. 0. 0.],"[ 8.86595514e-03  5.28230740e-03 -1.39059618e-02 -5.71574414e-05
  1.11377022e-05 -6.27047241e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=491736925)",,[-0.01446228 -0.61899055  0.40724042  2.25783762  0.58770021  0.93163777],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=501884451)",,[-0.01471301 -0.61907999  0.407337    2.25804766  0.58800814  0.93339412],[0. 0. 0. 0. 0. 0.],"[ 1.49011781e-02  7.29491396e-03 -1.35540386e-02 -4.31454518e-05
  1.49483133e-06 -1.13096094e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=501954113)",,[-0.01412746 -0.61889835  0.40713387  2.25771603  0.58785482  0.92929983],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=512099919)",,[-0.01443502 -0.6189843   0.40720057  2.25778976  0.58827636  0.93136974],[0. 0. 0. 0. 0. 0.],"[ 2.85146473e-02  9.04694078e-03 -1.21966906e-02 -2.88016286e-05
 -2.08765697e-06 -1.85560161e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=512153531)",,[-0.01371556 -0.61880148  0.40704305  2.25767946  0.5879032   0.92651364],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=522303367)",,[-0.01408671 -0.61888936  0.40708993  2.25766496  0.58835899  0.92894307],[0. 0. 0. 0. 0. 0.],"[ 3.58551167e-02  9.55002284e-03 -1.12301470e-02 -1.05552038e-05
 -2.88316094e-06 -2.42341004e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=522336599)",,[-0.01321325 -0.6186788   0.40696796  2.25766796  0.58782577  0.92311902],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=532470074)",,[-0.01368941 -0.61879123  0.40698966  2.25765638  0.58832834  0.92606684],[0. 0. 0. 0. 0. 0.],"[ 3.97530529e-02  1.02330857e-02 -9.96176998e-03  5.09309420e-06
 -2.85717138e-06 -2.92283214e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=532518206)",,[-0.01296041 -0.61861569  0.40693283  2.25764685  0.5877364   0.92137987],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=542662081)",,[-0.01322905 -0.61868379  0.40691174  2.25767741  0.58820874  0.92278542],[0. 0. 0. 0. 0. 0.],"[ 4.47823532e-02  1.06526852e-02 -7.76217589e-03  1.15426729e-05
 -6.97688515e-06 -3.31297748e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=542702393)",,[-0.01245528 -0.61848285  0.40684979  2.25747227  0.5875094   0.91777545],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=552836089)",,[-0.01277513 -0.61856645  0.40682016  2.25764995  0.58794226  0.91943515],[0. 0. 0. 0. 0. 0.],"[ 4.63872878e-02  1.22661494e-02 -9.46005632e-03  1.99528990e-05
 -1.96282366e-05 -3.38349237e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=552867560)",,[-0.0119294  -0.61834695  0.40675923  2.25728025  0.58726304  0.91405057],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=563004206)",,[-0.01222369 -0.61842861  0.40672285  2.25748739  0.58757832  0.91544548],[0. 0. 0. 0. 0. 0.],"[ 4.94678490e-02  1.22742631e-02 -8.93075686e-03  1.80160144e-05
 -3.01742143e-05 -3.54052059e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=563029657)",,[-0.01136838 -0.61820347  0.40664547  2.25694596  0.58699382  0.91000451],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=573143261)",,[-0.01170749 -0.61829832  0.40661971  2.25724388  0.58723822  0.91160601],[0. 0. 0. 0. 0. 0.],"[ 5.29576366e-02  1.35437025e-02 -1.07803900e-02  1.37216553e-05
 -3.75941039e-05 -3.76165330e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=573170812)",,[-0.01077244 -0.61804537  0.40650037  2.25632062  0.58665355  0.90549499],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=583312978)",,[-0.01118524 -0.6181671   0.40651529  2.25684375  0.58694134  0.90756421],[0. 0. 0. 0. 0. 0.],"[ 5.20858475e-02  1.32255723e-02 -1.07977655e-02  6.14979190e-07
 -4.75284839e-05 -3.89489892e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=583333909)",,[-0.01016784 -0.61788243  0.40633757  2.25548004  0.58621592  0.9007382 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=593458374)",,[-0.01062926 -0.61801649  0.40637481  2.25619987  0.58655681  0.90311714],[0. 0. 0. 0. 0. 0.],"[ 5.56925363e-02  1.45708859e-02 -1.37875927e-02 -5.16781250e-06
 -6.67585941e-05 -4.05785559e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=593504766)",,[-0.00954971 -0.61771509  0.4061656   2.25453456  0.58572419  0.89579878],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=603681812)",,[-0.0100816  -0.61786447  0.40622575  2.25534802  0.58612479  0.89850801],[0. 0. 0. 0. 0. 0.],"[ 5.55735687e-02  1.51156270e-02 -1.47837638e-02 -1.14031116e-05
 -8.35477383e-05 -4.11224818e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=603771736)",,[-0.00890309 -0.61755327  0.40600599  2.25366501  0.58511771  0.89071897],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=613914662)",,[-0.00943611 -0.61769358  0.40606601  2.25428277  0.58558295  0.89334199],[0. 0. 0. 0. 0. 0.],"[ 6.07067208e-02  1.54724593e-02 -1.39337694e-02 -1.17420130e-05
 -9.37277561e-05 -4.14063982e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=613962804)",,[-0.00857054 -0.61747463  0.40593127  2.25325612  0.58477973  0.88812473],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=624092069)",,[-0.00884406 -0.61754243  0.40592987  2.25341223  0.58504243  0.88879706],[0. 0. 0. 0. 0. 0.],"[ 5.93924714e-02  1.52383935e-02 -1.40085471e-02 -1.13632530e-06
 -8.90087594e-05 -4.03669126e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=624120550)",,[-0.00795736 -0.61733728  0.40579322  2.25249338  0.58403101  0.88324977],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=634241205)",,[-0.00823402 -0.6174005   0.40579149  2.25264622  0.58439132  0.88425521],[0. 0. 0. 0. 0. 0.],"[ 6.06185784e-02  1.40523352e-02 -1.37480853e-02  1.21476241e-05
 -9.10027148e-05 -4.08203139e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=634269316)",,[-0.00738712 -0.61721046  0.40567037  2.25155047  0.58301292  0.87837921],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=644389331)",,[-0.00766014 -0.61727166  0.40566627  2.25186315  0.58358932  0.87964617],[0. 0. 0. 0. 0. 0.],"[ 5.82340101e-02  1.27918007e-02 -1.20384199e-02  2.09665042e-05
 -1.05411678e-04 -4.20954999e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=644417162)",,[-0.00677622 -0.61707275  0.40555759  2.25046498  0.581775    0.87304424],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=654534267)",,[-0.00710043 -0.61715098  0.40556832  2.25094866  0.58258493  0.8750095 ],[0. 0. 0. 0. 0. 0.],"[ 5.70996379e-02  1.21573650e-02 -9.56202120e-03  2.87880558e-05
 -1.26486638e-04 -4.18659614e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=654556988)",,[-0.00612438 -0.61693317  0.40545938  2.24919425  0.58017415  0.86723901],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=664668152)",,[-0.00648854 -0.61702332  0.40548119  2.24983941  0.58131067  0.86991929],[0. 0. 0. 0. 0. 0.],"[ 6.13656833e-02  1.26887673e-02 -8.67450810e-03  3.97968025e-05
 -1.54575192e-04 -4.47363991e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=664690723)",,[-0.00545854 -0.61680401  0.40537801  2.24789469  0.57831553  0.86131181],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=674838389)",,[-0.00585132 -0.61690575  0.40541353  2.24859433  0.57978959  0.8645444 ],[0. 0. 0. 0. 0. 0.],"[ 6.42396603e-02  1.16060604e-02 -6.88587665e-03  5.07567661e-05
 -1.80802459e-04 -4.70860216e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977975, nanosec=674860870)",,[-0.00477244 -0.61667266  0.40531244  2.24644957  0.57617037  0.85508716],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
